processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
ADD,furniture,{'design_style': 'modern'},{},,e9d210d2-1fbf-4d08-a5e6-cd89cb51a08d,add furniture with design_style=modern,ADD,furniture,{'design_style': 'modern'},{},1,SYNTHETIC
ADD,building,{'architect': 'Frank Gehry'},{},,7248718e-c86a-402c-9073-7d1ba3273aad,add building with architect=Frank Gehry,ADD,building,{'architect': 'Frank Gehry'},{},1,SYNTHETIC
ADD,device,{'voice_assistant': 'Alexa'},{},,e31e7c9e-59b4-4c72-b021-5c6bf98bf596,add device with voice_assistant=Alexa,ADD,device,{'voice_assistant': 'Alexa'},{},1,SYNTHETIC
ADD,software,{'license_key': 'XYZ789'},{},,0fe432c4-f0b1-4a45-be2a-af86bde707af,add software with license_key=XYZ789,ADD,software,{'license_key': 'XYZ789'},{},1,SYNTHETIC
ADD,game,{},{},,14f99ebb-a67a-46ba-8c8d-17e382007cf3,"add game with minimum_requirements='8GB RAM, GTX 1060'",ADD,game,"{'minimum_requirements': '8GB RAM, GTX 1060'}",{},1,SYNTHETIC
ADD,console,{'connectivity_ports': 'HDMI'},{},,c929a5b9-e6e2-4dae-a9e4-525473a8a714,"add console with connectivity_ports='HDMI, USB-C'",ADD,console,"{'connectivity_ports': 'HDMI, USB-C'}",{},1,SYNTHETIC
ADD,ad,{'acquisition_date': '2022-10-01'},{},,5d6120f6-ff16-48f0-b0cd-2523f3061cfe,add artwork with acquisition_date=2022-10-01,ADD,artwork,{'acquisition_date': '2022-10-01'},{},1,SYNTHETIC
ADD,museum,{},{},,a866d78d-92e2-4c77-a066-d80f5abc0418,add museum with permanent_collection_size=10000,ADD,museum,{'permanent_collection_size': '10000'},{},1,SYNTHETIC
ADD,monument,{'last_clause': 'true'},{},,bc28497a-60f5-4cf3-80af-48261709334f,add monument with last_restoration_year=2015,ADD,monument,{'last_restoration_year': '2015'},{},1,SYNTHETIC
ADD,landmark,{},{},,870fd53c-9654-4bde-b330-0308e8a20879,add landmark with historical_period=Ancient Rome,ADD,landmark,{'historical_period': 'Ancient Rome'},{},1,SYNTHETIC
ADD,country,{},{},,0cfbc21b-be79-409f-bd30-958b759cc19b,add country with national_anthem=The Star-Spangled Banner,ADD,country,{'national_anthem': 'The Star-Spangled Banner'},{},1,SYNTHETIC
ADD,city,{},{},,a9ab29bf-9e30-459b-9f4b-6dd9949f5a8d,add city with major_airport=LAX,ADD,city,{'major_airport': 'LAX'},{},1,SYNTHETIC
ADD,person,{'education_level': 'PhD'},{},,83e19765-86e7-4d0c-9e8a-36c71476ae29,add person with education_level=PhD,ADD,person,{'education_level': 'PhD'},{},1,SYNTHETIC
ADD,animal,{'average_weight': '500 kg'},{},,c049f52d-a431-4847-969c-fd56513d9402,add animal with average_weight=500 kg,ADD,animal,{'average_weight': '500 kg'},{},1,SYNTHETIC
ADD,planet,{'surface_temperature': '63 C'},{},,36b1aeba-1e9c-4e26-9bce-77a56ccb28fc,add planet with surface_temperature= -63 C,ADD,planet,{'surface_temperature': '-63 C'},{},1,SYNTHETIC
ADD,star,{'spectral_type': 'M-type'},{},,d88f192d-7e7c-42f0-9d05-73da25444988,add star with spectral_type=M-type,ADD,star,{'spectral_type': 'M-type'},{},1,SYNTHETIC
ADD,galaxy,{},{},,3f1e96c8-b030-45d5-84e0-d6d192c57442,add galaxy with central_supermassive_black_hole=true,ADD,galaxy,{'central_supermassive_black_hole': 'true'},{},1,SYNTHETIC
ADD,universe,{},{},,f3931d39-022a-4322-b93e-3498ebd926ac,add universe with dark_energy_density=constant,ADD,universe,{'dark_energy_density': 'constant'},{},1,SYNTHETIC
ADD,instrument,{'condition': 'used'},{},,ecbb44eb-aca4-4d9a-83fa-866870c12553,add instrument with condition=used,ADD,instrument,{'condition': 'used'},{},1,SYNTHETIC
ADD,painting,{'frame_type': 'ornate'},{},,39eeff96-52d9-477c-bcd4-a2667692fb5f,add painting with frame_type=ornate,ADD,painting,{'frame_type': 'ornate'},{},1,SYNTHETIC
ADD,sculpture,{'acquisition_method': 'donation'},{},,fcfe9e50-9e9c-433c-976e-60140e9b04f1,add sculpture with acquisition_method=donation,ADD,sculpture,{'acquisition_method': 'donation'},{},1,SYNTHETIC
READ,student,{'last_name': 'Smith'},{},,b859e414-ee05-4955-ab85-a392a1caa54f,show students with last name Smith,READ,student,{},{'last_name': 'Smith'},1,SYNTHETIC
DELETE,subject,{'teacher': ''},{},,4ed0e8a0-e780-4b1b-9403-b53cabad58a4,delete subjects with no assigned teacher,DELETE,subject,{},{'assigned_teacher': 'none'},1,SYNTHETIC
UPDATE,teacher,{'availability': 'Mon-Fri'},{'office': 'number'},,dbb06357-b13a-4272-be03-fd1c652bea08,"update teachers with office number 101, set availability=Mon-Fri",UPDATE,teacher,{'availability': 'Mon-Fri'},{'office_number': '101'},2,SYNTHETIC
READ,outcomes,{'outcomes': 'with description containing 'travel'},{},,5ede2b4a-5e81-4804-83d6-d4e5d54f48c6,get outcomes with description containing 'travel',READ,outcome,{},{'description_contains': 'travel'},1,SYNTHETIC
ADD,in,{'recipient': 'ABC Corp'},{},,7e74bd0f-b10a-416b-b26c-d3592d07da9d,add invoice with recipient=ABC Corp,ADD,invoice,{'recipient': 'ABC Corp'},{},1,SYNTHETIC
DELETE,tests,{'last_semester': ''},{},,e337a064-f89a-4506-88f7-b85b13ee2aba,delete tests from last semester,DELETE,test,{},{'semester': 'last'},1,SYNTHETIC
UPDATE,article,{},None,,7e174d4b-4282-443e-b00b-e32dba31596e,"update articles with category 'Technology', set review_status=completed",UPDATE,article,{'review_status': 'completed'},{'category': 'Technology'},2,SYNTHETIC
READ,course,{'freshmen': ''},{},,75cb1a00-abd2-49d5-8bb8-2166ec06c939,show courses for freshmen,READ,course,{},{'target_audience': 'freshmen'},1,SYNTHETIC
DELETE,book,{'missing_pages': ''},{},,c0e371cf-f492-48c0-9de0-255123972d16,delete books with missing pages,DELETE,book,{},{'condition': 'missing pages'},1,SYNTHETIC
UPDATE,employees,{},None,,12f2892c-148e-4548-bb91-e7a5e6d4319c,"update employees on leave, set leave_end_date=2025-07-01",UPDATE,employee,{'leave_end_date': '2025-07-01'},{'status': 'on leave'},2,SYNTHETIC
READ,product,{'sale': ''},{},,60df6335-f88d-4c09-8c07-83790945c582,get products on sale,READ,product,{},{'on_sale': 'true'},1,SYNTHETIC
DELETE,customer,{'invalid_email': 'addresses'},{},,0d8757f1-4f50-4fd6-833f-078e58d688fb,delete customers with invalid email addresses,DELETE,customer,{},{'email_valid': 'false'},1,SYNTHETIC
UPDATE,orders,{},None,,02bc6889-f11a-440e-b706-3e8e218dbfd1,"update orders with high value, set expedited_shipping=true",UPDATE,order,{'expedited_shipping': 'true'},{'value': 'high'},2,SYNTHETIC
READ,project,{'critical_path': 'identified'},{},,5d949fb6-5b0c-4496-9b18-e625b1fd0c05,show projects with a critical path identified,READ,project,{},{'critical_path_identified': 'true'},1,SYNTHETIC
DELETE,tasks,{},{},,63a98e37-89d8-40ef-8d28-71992bcdbf82,delete tasks assigned to Bob,DELETE,task,{},{'assigned_to': 'Bob'},1,SYNTHETIC
,,None,None,,d4be0a32-7c11-448d-bfe0-085c09f2cd52,"update events marked as draft, set published=true",UPDATE,event,{'published': 'true'},{'status': 'draft'},2,SYNTHETIC
READ,feedback,{'response': ''},{},,e0ca5326-3095-4667-9e31-f0d347cc9338,get feedback awaiting response,READ,feedback,{},{'response_status': 'awaiting'},1,SYNTHETIC
DELETE,users,{'accounts': ''},{},,ca125aa9-81bf-4611-b237-646e325d9a40,delete users with expired accounts,DELETE,user,{},{'account_status': 'expired'},1,SYNTHETIC
UPDATE,,None,None,,cc7bbd01-0bfb-410e-bcbd-16b7431d62d4,"update reports with distribution list, set automated_delivery=true",UPDATE,report,{'automated_delivery': 'true'},{'has_distribution_list': 'true'},2,SYNTHETIC
READ,documents,{'documents': 'with pending approval'},{},,92b498c3-2d3e-4bbc-998b-a79c03f25568,show documents with pending approval,READ,document,{},{'approval_status': 'pending'},1,SYNTHETIC
DELETE,film,{'rating': ''},{},,a8553f22-bcf2-4970-bd4c-f0e608d72a1f,delete movies without a rating,DELETE,movie,{},{'rating': 'none'},1,SYNTHETIC
UPDATE,songs,{},None,,c040bf9b-bd3f-4b2f-af50-ee72d9513e2e,"update songs marked as favorites, set visible_to_public=true",UPDATE,song,{'visible_to_public': 'true'},{'favorite': 'true'},2,SYNTHETIC
READ,albums,"{'albums': 'explicit', 'explicit_content': ''}",{},,1d150700-81ca-4214-ab77-4270703ced13,get albums with explicit content,READ,album,{},{'explicit_content': 'true'},1,SYNTHETIC
DELETE,play,{'playlists': 'that are collaborative'},{},,f1cf8e04-79a9-42ee-8f75-490235229720,delete playlists that are collaborative,DELETE,playlist,{},{'collaborative': 'true'},1,SYNTHETIC
UPDATE,podcast,{},None,,59e83d61-fae1-4a08-ab21-98f7a1bb20d0,"update podcasts with new episodes, set notification_sent=true",UPDATE,podcast,{'notification_sent': 'true'},{'new_episodes': 'true'},2,SYNTHETIC
READ,recipes,{'recipes': 'with a specific dietary restriction'},{},,39198819-5070-4412-8894-62a4437ed1ea,"show recipes with a specific dietary restriction, e.g., vegan",READ,recipe,{},{'dietary_restriction': 'vegan'},1,SYNTHETIC
DELETE,ingredients,{'date': ''},{},,310c7395-3d27-42b9-ba42-720382af8f47,delete ingredients with expired date,DELETE,ingredient,{},{'expiration_date': 'expired'},1,SYNTHETIC
UPDATE,restaurant,{},None,,7493533a-ef2c-4f3c-8dfb-05733be1600b,"update restaurants with outdoor seating, set outdoor_seating_available=true",UPDATE,restaurant,{'outdoor_seating_available': 'true'},{'has_outdoor_seating': 'true'},2,SYNTHETIC
READ,car,{'clean_title': ''},{},,cacec626-f37b-4069-9eba-f74279c94f55,get cars with a clean title,READ,car,{},{'title_status': 'clean'},1,SYNTHETIC
DELETE,houses,{'sale': ''},{},,a733d39c-d7af-4457-8a30-6ef054334aa5,delete houses with a pending sale,DELETE,house,{},{'sale_status': 'pending'},1,SYNTHETIC
UPDATE,pet,{},None,,550b93b7-4d1f-4d1b-a5b0-f3d39a415c0e,"update pets with special needs, set medical_alert_required=true",UPDATE,pet,{'medical_alert_required': 'true'},{'special_needs': 'true'},2,SYNTHETIC
READ,plants,{'plants': 'that are toxic to pets'},{},,304b5b2b-2216-4078-89de-69ea0bd7288b,show plants that are toxic to pets,READ,plant,{},{'toxic_to_pets': 'true'},1,SYNTHETIC
DELETE,computers,{'persistent_errors': ''},{},,71cdd02d-d8b6-47a5-9caa-a0c1567b8c37,delete computers with persistent errors,DELETE,computer,{},{'error_status': 'persistent'},1,SYNTHETIC
UPDATE,phones,{},None,,1e557f44-f568-4540-9bd6-1473f3676eac,"update phones with low signal, set network_booster_needed=true",UPDATE,phone,{'network_booster_needed': 'true'},{'signal_strength': 'low'},2,SYNTHETIC
READ,appliances,{'appliances': 'with smart features'},{},,fb613c8a-fcf3-4d1a-9924-f0e892663a43,get appliances with smart features,READ,appliance,{},{'smart_features': 'true'},1,SYNTHETIC
DELETE,clothing,{'items': 'that are out of season'},{},,a1516c3c-d7b3-4ce6-8a78-29e5d3e8875f,delete clothing items that are out of season,DELETE,clothing,{},{'seasonal_status': 'out of season'},1,SYNTHETIC
UPDATE,foot,{'collector_value': 'high'},{'limited_edition': ''},,baafd31f-db3b-4d95-974f-272e28a74b2f,"update footwear that is limited edition, set collector_value=high",UPDATE,footwear,{'collector_value': 'high'},{'edition_type': 'limited'},2,SYNTHETIC
READ,furniture,{},{},,2c90f359-69a2-4186-a799-40853b7f45dd,show furniture that is handcrafted,READ,furniture,{},{'manufacturing_method': 'handcrafted'},1,SYNTHETIC
DELETE,buildings,{'historical_landmarks': ''},{},,46fa91d4-b45b-44f3-8904-861742387093,delete buildings that are historical landmarks,DELETE,building,{},{'landmark_status': 'historical'},1,SYNTHETIC
UPDATE,devices,{},None,,547a8d94-b290-4118-877d-8c1a71f4ce71,"update devices with low performance, set troubleshoot_required=true",UPDATE,device,{'troubleshoot_required': 'true'},{'performance_status': 'low'},2,SYNTHETIC
READ,software,{'regular_updates': ''},{},,f0d917d6-62d2-4592-8818-c3f4f30e4eee,get software with regular updates,READ,software,{},{'update_frequency': 'regular'},1,SYNTHETIC
DELETE,Game,{'high_system': 'requirements'},{},,1ecb4eb7-81b0-423b-ac5c-f1cb2d96ca78,delete games with high system requirements,DELETE,game,{},{'system_requirements': 'high'},1,SYNTHETIC
UPDATE,consoles,{'internet_connection_status': 'unstable'},{'network': 'issues'},,82cb7c3b-f58a-4d90-9789-717ee054367e,"update consoles with network issues, set internet_connection_status=unstable",UPDATE,console,{'internet_connection_status': 'unstable'},{'network_issues': 'true'},2,SYNTHETIC
READ,artworks,{'artworks': 'high market value'},{},,d5a94273-74ea-406d-9b85-391601e2e4b4,show artworks with a high market value,READ,artwork,{},{'market_value': 'high'},1,SYNTHETIC
DELETE,museums,{'limited_accessibility': ''},{},,30db4345-54ab-4059-85fb-01d7f6cdf465,delete museums with limited accessibility,DELETE,museum,{},{'accessibility': 'limited'},1,SYNTHETIC
UPDATE,monuments,{},None,,a5dd7a8b-b257-44cb-98df-3c1d59874ccc,"update monuments with significant damage, set repair_status=scheduled",UPDATE,monument,{'repair_status': 'scheduled'},{'damage_level': 'significant'},2,SYNTHETIC
READ,landmarks,{'landmarks': 'open to the public'},{},,ddcd98a7-8a69-40ed-af60-3425df4fb694,get landmarks open to the public,READ,landmark,{},{'public_access': 'true'},1,SYNTHETIC
DELETE,countries,{'ongoing_conflicts': ''},{},,c8cb6719-2f34-4fd2-8866-a3652d19eb79,delete countries with ongoing conflicts,DELETE,country,{},{'conflict_status': 'ongoing'},1,SYNTHETIC
ADD,house,{'heating_system': 'central'},{},,c6a82a7d-4691-4fa6-8954-697566b811bf,add house with heating_system=central,ADD,house,{'heating_system': 'central'},{},1,SYNTHETIC
UPDATE,city,{},None,,a86142ae-f59b-4f68-8c21-c9475af78e92,"update cities with increasing pollution, set environmental_initiatives=active",UPDATE,city,{'environmental_initiatives': 'active'},{'pollution_level': 'increasing'},2,SYNTHETIC
READ,person,{'specific_medical_conditions': ''},{},,098ac9ae-d03e-442a-b9e9-967e13147041,show persons with specific medical conditions,READ,person,{},{'medical_condition': 'true'},1,SYNTHETIC
DELETE,animals,{'invasive_species': ''},{},,14017662-01c1-426f-8938-ef1aa7a8d053,delete animals that are invasive species,DELETE,animal,{},{'species_type': 'invasive'},1,SYNTHETIC
UPDATE,planets,{'colonization_priority': 'high'},{'potential': 'for colonization'},,3a69f95c-59f3-413f-a168-dd01eff2d309,"update planets with potential for colonization, set colonization_priority=high",UPDATE,planet,{'colonization_priority': 'high'},{'colonization_potential': 'true'},2,SYNTHETIC
READ,stars,{'stars': 'in binary systems'},{},,7671fd3c-be5f-45c8-816a-f8ad6e9ab217,get stars in binary systems,READ,star,{},{'system_type': 'binary'},1,SYNTHETIC
DELETE,galaxies,{'irregular_shapes': ''},{},,ce30d862-1c31-4a1c-ab1e-5fe5f4813ea0,delete galaxies with irregular shapes,DELETE,galaxy,{},{'shape': 'irregular'},1,SYNTHETIC
UPDATE,universe,{},None,,193c28fa-da79-4e32-abdd-06aec20da326,"update universe with unknown properties, set research_focus=intensive",UPDATE,universe,{'research_focus': 'intensive'},{'properties_status': 'unknown'},2,SYNTHETIC
READ,instruments,{'instruments': 'vintage'},{},,021ac06c-ef09-41c3-b97e-c50777e69668,show instruments that are vintage,READ,instrument,{},{'age_category': 'vintage'},1,SYNTHETIC
DELETE,paintings,{},{},,5b866be9-de35-4e5c-9005-f4624f8ddb84,delete paintings that are damaged,DELETE,painting,{},{'condition': 'damaged'},1,SYNTHETIC
UPDATE,sculptures,{},None,,7fb40400-4475-4aef-917d-c2e2378df980,"update sculptures stored in vaults, set security_level=high",UPDATE,sculpture,{'security_level': 'high'},{'storage_location': 'vault'},2,SYNTHETIC
ADD,student,{'enrollment_status': 'active'},{},,2304cd11-ffb5-41ac-aaae-7dca04caf376,add a student with enrollment_status=active,ADD,student,{'enrollment_status': 'active'},{},1,SYNTHETIC
ADD,subject,{'department': 'Mathematics'},{},,ef5c34e0-ede1-4c0d-b30c-316ce2fe1784,add subject with department=Mathematics,ADD,subject,{'department': 'Mathematics'},{},1,SYNTHETIC
ADD,teacher,{},{},,84c02d40-0f7c-4f4f-960a-bd8a5adc38d1,add teacher with highest_degree=PhD,ADD,teacher,{'highest_degree': 'PhD'},{},1,SYNTHETIC
ADD,outcome,{},{},,ddbcfce3-7e9e-4ccb-9a77-a3c355e54b5d,add outcome with source_fund=Grant A,ADD,outcome,{'source_fund': 'Grant A'},{},1,SYNTHETIC
ADD,in,{'status': 'overdue'},{},,278cd727-77f5-446a-a665-6ba53462e752,add invoice with status=overdue,ADD,invoice,{'status': 'overdue'},{},1,SYNTHETIC
ADD,test,{'format': 'multiple choice'},{},,c3bcb5a5-2edf-4996-a567-f4325b6618da,add test with format=multiple choice,ADD,test,{'format': 'multiple choice'},{},1,SYNTHETIC
ADD,peer_reviewed,{},{},,40249c46-c934-48c2-85aa-02fdba5ceb9d,add article with peer_reviewed=true,ADD,article,{'peer_reviewed': 'true'},{},1,SYNTHETIC
ADD,course,{'level': 'beginner'},{},,303dcf5b-38f2-42bf-ba81-9ebf77bf689c,add course with level=beginner,ADD,course,{'level': 'beginner'},{},1,SYNTHETIC
ADD,book,{'availability': 'in stock'},{},,87b71b8f-8bbc-43fd-a919-8a372037e6e7,add book with availability=in stock,ADD,book,{'availability': 'in stock'},{},1,SYNTHETIC
ADD,employee,{'performance_rating': 'excellent'},{},,4982bb3c-c47c-46d3-9571-c8b52b84f6ae,add employee with performance_rating=excellent,ADD,employee,{'performance_rating': 'excellent'},{},1,SYNTHETIC
ADD,product,{'warranty_period': '1 year'},{},,749c541a-262c-4b5b-8982-6ae0e8548e17,add product with warranty_period=1 year,ADD,product,{'warranty_period': '1 year'},{},1,SYNTHETIC
ADD,customer,{'last_clause': 'true'},{},,7560cb7d-0de7-4f93-b035-99c66238808e,add customer with last_order_date=2025-05-01,ADD,customer,{'last_order_date': '2025-05-01'},{},1,SYNTHETIC
ADD,Order,{'delivery_status': 'shipped'},{},,ae329857-395d-4a2b-a5ba-bf7193f32dfa,add order with delivery_status=shipped,ADD,order,{'delivery_status': 'shipped'},{},1,SYNTHETIC
ADD,project,{'none': ''},{},,ec25af4b-2ddc-4740-95d8-2110338ce9e4,add project with dependencies=none,ADD,project,{'dependencies': 'none'},{},1,SYNTHETIC
ADD,task,{'creation_date': '2025-06-01'},{},,546a3c50-6009-4857-bb5f-0b0c5d896aa0,add task with creation_date=2025-06-01,ADD,task,{'creation_date': '2025-06-01'},{},1,SYNTHETIC
ADD,event,{'budget': '5000'},{},,f4bdbd56-d63f-4bf8-9c39-30b898d8f3b1,add event with budget=5000,ADD,event,{'budget': '5000'},{},1,SYNTHETIC
ADD,feedback,{'resolution_status': 'resolved'},{},,a318fb98-8737-4225-8642-bb32479a26d3,add feedback with resolution_status=resolved,ADD,feedback,{'resolution_status': 'resolved'},{},1,SYNTHETIC
ADD,user,{'last_activity': 'today'},{},,69cb6670-436a-4e96-a1b4-09fdd299752f,add user with last_activity=today,ADD,user,{'last_activity': 'today'},{},1,SYNTHETIC
ADD,Report,{'delivery_frequency': 'weekly'},{},,04e51c7b-7c18-47d5-b408-e4c2f80ad112,add report with delivery_frequency=weekly,ADD,report,{'delivery_frequency': 'weekly'},{},1,SYNTHETIC
ADD,document,{'access_level': 'public'},{},,1a23118e-7299-4a80-be14-ee17296d57c9,add document with access_level=public,ADD,document,{'access_level': 'public'},{},1,SYNTHETIC
ADD,film,{'awards_won': 'Oscar'},{},,4df0b9f6-296d-4f71-bd18-3192840aee81,add movie with awards_won=Oscar,ADD,movie,{'awards_won': 'Oscar'},{},1,SYNTHETIC
ADD,song,{'stream_count': '1000000'},{},,6217bebe-1c20-414d-a983-a3d94de5f66d,add song with stream_count=1000000,ADD,song,{'stream_count': '1000000'},{},1,SYNTHETIC
ADD,album,{},{},,3164d430-9086-4a41-9c74-40e46007f98a,add album with review_score=9.5,ADD,album,{'review_score': '9.5'},{},1,SYNTHETIC
ADD,play,{'hours': ''},{},,54396cd9-17c4-4892-8f7e-eb3a865b7376,add playlist with total_playtime=2 hours,ADD,playlist,{'total_playtime': '2 hours'},{},1,SYNTHETIC
ADD,podcast,{'sponsorship': 'true'},{},,f718d96d-d64e-4dee-9952-2b28710b53d7,add podcast with sponsorship=true,ADD,podcast,{'sponsorship': 'true'},{},1,SYNTHETIC
ADD,recipe,{'origin_country': 'Mexico'},{},,927d6c57-1e86-4ac4-97ad-f12133af30b5,add recipe with origin_country=Mexico,ADD,recipe,{'origin_country': 'Mexico'},{},1,SYNTHETIC
ADD,ingredient,{},{},,8563476c-9416-4f57-a770-f3680763fce0,add ingredient with organic=true,ADD,ingredient,{'organic': 'true'},{},1,SYNTHETIC
ADD,restaurant,{'parking_available': 'true'},{},,fa232b52-70e4-495c-9645-1359311329df,add restaurant with parking_available=true,ADD,restaurant,{'parking_available': 'true'},{},1,SYNTHETIC
ADD,car,{'fuel_type': 'electric'},{},,2d18e29a-6287-4ae9-8591-2472e989ec79,add car with fuel_type=electric,ADD,car,{'fuel_type': 'electric'},{},1,SYNTHETIC
ADD,pet,{'adoption_date': '2023-03-01'},{},,3a981e6a-588b-496d-9a83-f9b201da0fa9,add pet with adoption_date=2023-03-01,ADD,pet,{'adoption_date': '2023-03-01'},{},1,SYNTHETIC
ADD,plant,{'pot_size': '10 inch'},{},,62993c23-06a5-4a8b-a76f-63ca9fd35590,add plant with pot_size=10 inch,ADD,plant,{'pot_size': '10 inch'},{},1,SYNTHETIC
ADD,computer,{'processor': 'Intel i9'},{},,e509f2ed-262c-4963-8b05-fc3d3278f826,add computer with processor=Intel i9,ADD,computer,{'processor': 'Intel i9'},{},1,SYNTHETIC
ADD,phone,{'battery_capacity': '4000 mAh'},{},,aac3840d-6727-458b-b7f2-fa9f8ed03627,add phone with battery_capacity=4000 mAh,ADD,phone,{'battery_capacity': '4000 mAh'},{},1,SYNTHETIC
ADD,app,{'installation_cost': '150'},{},,f9717671-d2a2-4081-b540-976de9f8a7c3,add appliance with installation_cost=150,ADD,appliance,{'installation_cost': '150'},{},1,SYNTHETIC
ADD,clothing,{'price_range': '20-$50'},{},,474e6486-f19a-49c7-a9f4-e246dbcab589,add clothing with price_range=$20-$50,ADD,clothing,{'price_range': '$20-$50'},{},1,SYNTHETIC
ADD,foot,{'waterproofing': 'true'},{},,3519851b-bcc5-4b50-8579-1b9daf6d24c6,add footwear with waterproofing=true,ADD,footwear,{'waterproofing': 'true'},{},1,SYNTHETIC
ADD,furniture,{'assembly_time': '2 hours'},{},,bf3e2fb9-ba0c-4db7-9e12-a4977966fa5b,add furniture with assembly_time=2 hours,ADD,furniture,{'assembly_time': '2 hours'},{},1,SYNTHETIC
ADD,building,{'renovation_status': 'complete'},{},,e3dd2c4d-4c2a-4a27-9e06-97d3e37254a4,add building with renovation_status=complete,ADD,building,{'renovation_status': 'complete'},{},1,SYNTHETIC
ADD,device,{'warranty_status': 'active'},{},,2af9c862-a867-4754-9fa9-e4c19056a219,add device with warranty_status=active,ADD,device,{'warranty_status': 'active'},{},1,SYNTHETIC
ADD,software,{'cloud_integration': 'true'},{},,c1497ce7-1643-4533-b50a-57e8bae72d3b,add software with cloud_integration=true,ADD,software,{'cloud_integration': 'true'},{},1,SYNTHETIC
ADD,game,{},{},,6700e3d9-4116-452e-aedc-2d96c748f56c,add game with metacritic_score=90,ADD,game,{'metacritic_score': '90'},{},1,SYNTHETIC
ADD,4K,{'display_output': '4K'},{},,4e59152e-8c06-451c-9ecc-c5be35c7e6fb,add console with display_output=4K,ADD,console,{'display_output': '4K'},{},1,SYNTHETIC
ADD,artwork,{'authenticity_status': 'verified'},{},,f431427c-1106-446e-b537-9b28f9cb3dfd,add artwork with authenticity_status=verified,ADD,artwork,{'authenticity_status': 'verified'},{},1,SYNTHETIC
ADD,museum,{'visitor_demographics': 'mixed'},{},,77428bea-d836-48ff-ba8a-3cb777c2783b,add museum with visitor_demographics=mixed,ADD,museum,{'visitor_demographics': 'mixed'},{},1,SYNTHETIC
ADD,monument,{'accessibility_features': 'ramp'},{},,1e008881-5932-4ed2-91e5-9f08523312ee,add monument with accessibility_features=ramp,ADD,monument,{'accessibility_features': 'ramp'},{},1,SYNTHETIC
ADD,landmark,{},{},,ebe6ae3f-bc6b-4b2b-8807-00f9e6b01f3b,add landmark with architectural_style=Gothic,ADD,landmark,{'architectural_style': 'Gothic'},{},1,SYNTHETIC
ADD,country,{'country': 'national_animal'},{},,455a2b6d-39ed-481a-887b-a69dc3e396d0,add country with national_animal=Eagle,ADD,country,{'national_animal': 'Eagle'},{},1,SYNTHETIC
ADD,city,{},{},,5b811981-7eb1-460b-945d-1ed3d16a0138,add city with public_transport_options=extensive,ADD,city,{'public_transport_options': 'extensive'},{},1,SYNTHETIC
ADD,person,{'employment_status': 'employed'},{},,84b6f52e-0b4e-4aec-891b-5f9a1060e935,add person with employment_status=employed,ADD,person,{'employment_status': 'employed'},{},1,SYNTHETIC
ADD,animal,{'conservation_status': 'least concern'},{},,647cba70-66e4-4727-a107-9733559040c0,add animal with conservation_status=least concern,ADD,animal,{'conservation_status': 'least concern'},{},1,SYNTHETIC
ADD,planet,{},{},,49a89023-3a97-41c0-8ed2-964d6745965f,add planet with magnetic_field=strong,ADD,planet,{'magnetic_field': 'strong'},{},1,SYNTHETIC
ADD,star,{'habitable_zone_distance': '1 AU'},{},,3fb9f0b7-06a5-4a6f-b842-532f8d8f5825,add star with habitable_zone_distance=1 AU,ADD,star,{'habitable_zone_distance': '1 AU'},{},1,SYNTHETIC
ADD,galaxy,{'star_formation_rate': 'high'},{},,65a8ebda-4b18-4671-8c32-db82e8d10854,add galaxy with star_formation_rate=high,ADD,galaxy,{'star_formation_rate': 'high'},{},1,SYNTHETIC
ADD,universe,{},{},,6946be3c-9eb9-42b2-bb04-aba18319584d,add universe with dark_matter_detection_experiments=active,ADD,universe,{'dark_matter_detection_experiments': 'active'},{},1,SYNTHETIC
ADD,instrument,{'sound_type': 'acoustic'},{},,8ed97c5b-53e2-4b15-8867-c4b0857d42fa,add instrument with sound_type=acoustic,ADD,instrument,{'sound_type': 'acoustic'},{},1,SYNTHETIC
ADD,painting,{'exhibition_status': 'on loan'},{},,a700dbe1-2c90-49d9-bcda-e93e42aa434f,add painting with exhibition_status=on loan,ADD,painting,{'exhibition_status': 'on loan'},{},1,SYNTHETIC
ADD,sculpture,{},{},,9dc4f758-8285-4def-b8c2-68df269f795a,add sculpture with cultural_significance=high,ADD,sculpture,{'cultural_significance': 'high'},{},1,SYNTHETIC
READ,student,{},{},,65d78471-8f60-4c76-bc3d-40b552a6c35e,get students with gpa below 2.5,READ,student,{},{'gpa': '<2.5'},1,SYNTHETIC
DELETE,subject,{'stem': 'ete subjects outside of STEM fields'},{},,a4eab217-627e-4c69-a8c2-ca13f3179607,delete subjects outside of STEM fields,DELETE,subject,{},{'field': 'non-STEM'},1,SYNTHETIC
UPDATE,teacher,{},None,,2871fc63-6f8a-4a0f-9fb9-198e9bfc25dc,"update teachers with a recent publication, set promotion_eligible=true",UPDATE,teacher,{'promotion_eligible': 'true'},{'recent_publication': 'true'},2,SYNTHETIC
READ,outcomes,{'outcomes': 'with status 'paid'},{},,cfbfbac8-8b46-4ee6-aae3-a822c8979e6f,show outcomes with status 'paid',READ,outcome,{},{'status': 'paid'},1,SYNTHETIC
